human_symbol	dog_symbol	orthology_type	human_logFC	human_adj.P	human_is_sig_strict	human_dir_strict	human_is_sig_broad	human_dir_broad	dog_logFC	dog_adj.P	dog_is_sig_strict	dog_dir_strict	dog_is_sig_broad	dog_dir_broad
FZD6	FZD6	ortholog_one2one	2.412914110139395	2.2119974358407431e-13	TRUE	up	TRUE	up	0.6298510000000002	0.07229626620519107	FALSE	nonsig	TRUE	up
NUBPL	NUBPL	ortholog_one2one	1.3940503938121218	2.5250529994830133e-14	FALSE	nonsig	TRUE	up	0.6449801739130437	8.590648442309304e-4	FALSE	nonsig	TRUE	up
IL11RA	IL11RA	ortholog_one2one	-1.0644729297333353	7.414870279287957e-15	FALSE	nonsig	TRUE	down	-0.7589364347826087	1.1574451336437297e-4	FALSE	nonsig	TRUE	down
PARP9	PARP9	ortholog_one2one	1.599328266145456	1.522213239771698e-16	TRUE	up	TRUE	up	0.5133739130434781	0.04500269827245649	FALSE	nonsig	TRUE	up
FN3K	FN3K	ortholog_one2one	-1.4212450158060626	3.4247956189263106e-14	FALSE	nonsig	TRUE	down	-1.1791351304347817	8.896747087433735e-7	TRUE	down	TRUE	down
FASLG	FASLG	ortholog_one2one	1.1057562385818196	1.1831467689516365e-13	FALSE	nonsig	TRUE	up	0.9808790000000006	0.00253202321417967	FALSE	nonsig	TRUE	up
TOP2A	TOP2A	ortholog_one2one	2.8273315402969716	2.0983325649219168e-11	TRUE	up	TRUE	up	2.102893000000001	1.8449184065580677e-8	TRUE	up	TRUE	up
GCNT1	GCNT1	ortholog_one2one	-2.120337055145458	6.216896521647978e-11	TRUE	down	TRUE	down	-1.2243890434782605	0.00951905545224079	TRUE	down	TRUE	down
MRPL45	MRPL45	ortholog_one2many	1.0353857164121216	7.04122289943664e-17	FALSE	nonsig	TRUE	up	0.5630694347826085	2.3345738587469123e-6	FALSE	nonsig	TRUE	up
AK2	AK2	ortholog_one2one	1.4431173656696992	1.9784043762984387e-18	FALSE	nonsig	TRUE	up	0.5188987608695652	1.6606591670419434e-4	FALSE	nonsig	TRUE	up
DUSP23	DUSP23	ortholog_one2one	-1.0437872799939405	2.6360524603634026e-10	FALSE	nonsig	TRUE	down	-2.1111065217391296	5.653220983565386e-9	TRUE	down	TRUE	down
KIF23	KIF23	ortholog_one2one	2.292228425439395	2.781105839287811e-16	TRUE	up	TRUE	up	2.203604543478262	2.3897173810216066e-8	TRUE	up	TRUE	up
ZW10	ZW10	ortholog_one2one	1.2017341771696977	1.7001144255084623e-14	FALSE	nonsig	TRUE	up	0.5828710434782615	9.733685205793075e-6	FALSE	nonsig	TRUE	up
PLN	PLN	ortholog_one2one	-1.2353717221151532	6.472366436628176e-10	FALSE	nonsig	TRUE	down	-0.7788718695652169	0.00340247328737014	FALSE	nonsig	TRUE	down
DDX60	DDX60	ortholog_one2one	2.335753613896972	2.2341917163882803e-10	TRUE	up	TRUE	up	1.1049510869565224	0.05620965890850522	FALSE	nonsig	TRUE	up
CIRBP	CIRBP	ortholog_one2one	-1.1448852831636371	1.3272817965711892e-14	FALSE	nonsig	TRUE	down	-0.5064360434782601	1.0587361323959704e-4	FALSE	nonsig	TRUE	down
MYO5C	MYO5C	ortholog_one2one	2.1414774778121237	9.787246634495768e-17	TRUE	up	TRUE	up	1.5359460434782617	6.19942257843788e-5	TRUE	up	TRUE	up
SLC27A6	SLC27A6	ortholog_one2one	-1.073089704733334	2.5159855906816943e-18	FALSE	nonsig	TRUE	down	-1.373174369565216	0.00564803281934627	TRUE	down	TRUE	down
ZNF470	ZNF470	ortholog_one2one	-1.2423372336363647	1.0508594333449674e-15	FALSE	nonsig	TRUE	down	-0.5967126847826082	0.03646227823297911	FALSE	nonsig	TRUE	down
ANXA9	ANXA9	ortholog_one2one	-1.4164686819818195	5.0945403142998376e-18	FALSE	nonsig	TRUE	down	-1.266518173913043	1.1685097490179484e-5	TRUE	down	TRUE	down
KIF2C	KIF2C	ortholog_one2one	1.753935161721213	2.940291557148316e-11	TRUE	up	TRUE	up	0.5750641956521746	2.426456595344415e-5	FALSE	nonsig	TRUE	up
MFAP5	MFAP5	ortholog_one2one	1.8189859469878815	1.3584859060766766e-10	TRUE	up	TRUE	up	1.4411852608695654	0.07049372165086744	FALSE	nonsig	TRUE	up
KIF14	KIF14	ortholog_one2one	2.242072329521213	1.0147727391870164e-11	TRUE	up	TRUE	up	1.3715446086956524	9.629664112304266e-5	TRUE	up	TRUE	up
BRCA1	BRCA1	ortholog_one2one	1.6578086907060618	4.238395059926308e-11	TRUE	up	TRUE	up	1.2644983043478266	6.532294761466169e-9	TRUE	up	TRUE	up
MMACHC	MMACHC	ortholog_one2one	1.0552792087090914	9.134614962806424e-13	FALSE	nonsig	TRUE	up	1.0913852898550724	5.250828463914389e-7	TRUE	up	TRUE	up
LIN7B	LIN7B	ortholog_one2one	-1.2377140166393952	1.3541388426982194e-13	FALSE	nonsig	TRUE	down	-0.6379680144927533	7.894242677089087e-7	FALSE	nonsig	TRUE	down
CDCA8	CDCA8	ortholog_one2one	2.9044892167030327	1.6507970619805887e-16	TRUE	up	TRUE	up	1.4983091304347826	2.6208444500786503e-8	TRUE	up	TRUE	up
GLCCI1	GLCCI1	ortholog_one2one	-1.9790373802242447	2.8390380093484496e-12	TRUE	down	TRUE	down	-0.8288621594202898	0.00691796993684611	FALSE	nonsig	TRUE	down
ALDH18A1	ALDH18A1	ortholog_one2one	1.1635175799696975	6.88128866173272e-17	FALSE	nonsig	TRUE	up	0.8418674565217393	4.940747019524484e-7	FALSE	nonsig	TRUE	up
SF3B4	SF3B4	ortholog_one2one	1.2425548925757586	2.4454702303058728e-15	FALSE	nonsig	TRUE	up	0.5451423913043479	7.154039978510283e-5	FALSE	nonsig	TRUE	up
HOMER1	HOMER1	ortholog_one2one	1.3137065994121218	2.1308566828187314e-12	FALSE	nonsig	TRUE	up	0.5916250869565216	6.414927154893606e-4	FALSE	nonsig	TRUE	up
INPP5A	INPP5A	ortholog_one2one	-1.2371800208000017	1.4760334738403342e-17	FALSE	nonsig	TRUE	down	-0.8032530434782609	3.1591683401819876e-4	FALSE	nonsig	TRUE	down
OXCT1	OXCT1	ortholog_one2one	1.3694724874848498	3.333042024622207e-16	FALSE	nonsig	TRUE	up	1.1771510760869572	3.6618003313842314e-6	TRUE	up	TRUE	up
DHCR7	DHCR7	ortholog_one2one	1.0308268480212124	1.5906043732733462e-14	FALSE	nonsig	TRUE	up	0.6559411739130437	1.9394431413908838e-7	FALSE	nonsig	TRUE	up
PCGF6	PCGF6	ortholog_one2one	1.1766822402242438	9.800124821811907e-18	FALSE	nonsig	TRUE	up	0.5108167391304346	0.00320827377417755	FALSE	nonsig	TRUE	up
OAT	OAT	ortholog_one2many	1.684232378860607	3.0140718414980015e-16	TRUE	up	TRUE	up	0.7136609565217402	7.87739165629465e-6	FALSE	nonsig	TRUE	up
NCAPD3	NCAPD3	ortholog_one2one	1.1526009692	3.566914740802547e-11	FALSE	nonsig	TRUE	up	0.7703463586956519	2.1435519706601006e-7	FALSE	nonsig	TRUE	up
MICAL1	MICAL1	ortholog_one2one	-1.233785883551516	2.7527643066721786e-15	FALSE	nonsig	TRUE	down	-0.6225144782608696	0.00207285261554475	FALSE	nonsig	TRUE	down
EMG1	EMG1	ortholog_one2one	1.1027511196848483	5.925645880040123e-16	FALSE	nonsig	TRUE	up	0.6326744492753622	3.124896016582849e-5	FALSE	nonsig	TRUE	up
ESPL1	ESPL1	ortholog_one2one	1.8776793935181844	3.718553867238261e-12	TRUE	up	TRUE	up	0.7855899565217394	6.852543666403883e-4	FALSE	nonsig	TRUE	up
URB2	URB2	ortholog_one2one	1.072639312296971	1.1486946128800215e-16	FALSE	nonsig	TRUE	up	0.6434214565217397	1.100173900789138e-8	FALSE	nonsig	TRUE	up
SP4	SP4	ortholog_one2one	-1.1841691793303042	9.63563235676775e-19	FALSE	nonsig	TRUE	down	-0.6088560434782609	0.00184375916695883	FALSE	nonsig	TRUE	down
NOP2	NOP2	ortholog_one2one	1.085163266630304	9.820728418704272e-18	FALSE	nonsig	TRUE	up	0.9492191159420308	1.5418379879909637e-5	FALSE	nonsig	TRUE	up
ROGDI	ROGDI	ortholog_one2one	-1.0987079700969713	1.6937232982632332e-11	FALSE	nonsig	TRUE	down	-0.5479021739130433	0.03246445237773056	FALSE	nonsig	TRUE	down
LSP1	LSP1	ortholog_one2one	-1.4694982348969718	1.6185427118498198e-13	FALSE	nonsig	TRUE	down	-0.6685495652173906	6.015908083449023e-6	FALSE	nonsig	TRUE	down
CYCS	CYCS	ortholog_one2one	1.342263630363637	7.569546239308973e-15	FALSE	nonsig	TRUE	up	0.7834007608695663	1.0998039651810934e-6	FALSE	nonsig	TRUE	up
HYOU1	HYOU1	ortholog_one2one	1.643460666848486	4.6744040629206065e-11	TRUE	up	TRUE	up	0.5415271739130434	4.263620712257392e-4	FALSE	nonsig	TRUE	up
CCR2	CCR2	ortholog_one2one	1.1600348294060614	4.4258844109790406e-10	FALSE	nonsig	TRUE	up	1.4594085217391304	2.2148551105917328e-4	TRUE	up	TRUE	up
APPL2	APPL2	ortholog_one2one	-1.3803710368484867	1.1818870523520164e-13	FALSE	nonsig	TRUE	down	-0.5524186521739124	0.00179482859522812	FALSE	nonsig	TRUE	down
ALG6	ALG6	ortholog_one2one	1.1560628116363634	3.300218259180271e-17	FALSE	nonsig	TRUE	up	0.5303032608695653	2.9609381802878424e-4	FALSE	nonsig	TRUE	up
STIL	STIL	ortholog_one2one	1.535844340296969	8.906517474379808e-11	TRUE	up	TRUE	up	1.8102360434782605	1.1690464989256631e-8	TRUE	up	TRUE	up
RPA1	RPA1	ortholog_one2one	1.252575789648486	1.2874051313158742e-9	FALSE	nonsig	TRUE	up	0.6600181884057973	7.083088310615111e-7	FALSE	nonsig	TRUE	up
RBM28	RBM28	ortholog_one2one	1.158014780436365	3.0311414961428656e-16	FALSE	nonsig	TRUE	up	0.8364532826086974	1.0909889982780185e-7	FALSE	nonsig	TRUE	up
USP1	USP1	ortholog_one2one	1.594136308448485	2.9297222970252967e-16	TRUE	up	TRUE	up	0.7565618695652175	1.1733821836758053e-7	FALSE	nonsig	TRUE	up
DGKD	DGKD	ortholog_one2one	-1.0911800256666686	6.94662532977534e-10	FALSE	nonsig	TRUE	down	-0.5438315217391303	9.413684487090274e-4	FALSE	nonsig	TRUE	down
SLC25A33	SLC25A33	ortholog_one2one	1.6589186801454556	1.0022739659838843e-16	TRUE	up	TRUE	up	0.5711712173913052	4.8602382937923274e-5	FALSE	nonsig	TRUE	up
CD84	CD84	ortholog_one2one	-1.3215653807000003	2.702779831919224e-12	FALSE	nonsig	TRUE	down	-1.3933244782608696	2.471233118892305e-11	TRUE	down	TRUE	down
IKZF2	IKZF2	ortholog_one2one	-1.428079006406063	4.329472918540087e-18	FALSE	nonsig	TRUE	down	-1.0859139239130435	7.775949810747977e-6	TRUE	down	TRUE	down
SOAT1	SOAT1	ortholog_one2one	1.2401101140666675	4.949474010653467e-10	FALSE	nonsig	TRUE	up	0.8859297391304346	1.8322295575120272e-5	FALSE	nonsig	TRUE	up
HYI	HYI	ortholog_one2one	-1.636491561515153	1.841564317460009e-18	TRUE	down	TRUE	down	-0.8340120978260867	5.681457087010512e-6	FALSE	nonsig	TRUE	down
SELENBP1	SELENBP1	ortholog_one2one	-1.0044678389878794	2.0479767742510742e-11	FALSE	nonsig	TRUE	down	-0.804416173913043	2.032075033177438e-4	FALSE	nonsig	TRUE	down
DCLRE1B	DCLRE1B	ortholog_one2one	1.3832402434333346	4.053592018795621e-17	FALSE	nonsig	TRUE	up	0.7904796521739144	8.105567863979793e-6	FALSE	nonsig	TRUE	up
PMEPA1	PMEPA1	ortholog_one2one	-1.0322690289333345	3.822085243691082e-5	FALSE	nonsig	TRUE	down	-0.6951457971014499	4.578955531917023e-5	FALSE	nonsig	TRUE	down
GINS1	GINS1	ortholog_one2many	1.8013032872969708	3.1777639112799625e-8	TRUE	up	TRUE	up	0.70645795652173915	2.913928533761637e-8	FALSE	nonsig	TRUE	up
TTC39C	TTC39C	ortholog_one2one	-1.2713592852121232	8.015185018639219e-6	FALSE	nonsig	TRUE	down	-1.1931665217391294	0.00513991663899195	TRUE	down	TRUE	down
KRTDAP	KRTDAP	ortholog_one2one	-1.3116977111636374	1.2158777716234986e-6	FALSE	nonsig	TRUE	down	-1.4452894782608685	0.0664006470184822	FALSE	nonsig	TRUE	down
SAMSN1	SAMSN1	ortholog_one2one	1.087084594775758	3.3406111019193545e-5	FALSE	nonsig	TRUE	up	0.7451156521739125	0.01153034733496909	FALSE	nonsig	TRUE	up
LBH	LBH	ortholog_one2one	-1.438990510957578	6.509784825762549e-9	FALSE	nonsig	TRUE	down	-1.327146304347825	1.4641707061508302e-9	TRUE	down	TRUE	down
KIF4A	KIF4A	ortholog_one2one	1.0597907806000009	6.307356504213536e-4	FALSE	nonsig	TRUE	up	0.790553217391305	3.532081043601245e-7	FALSE	nonsig	TRUE	up
CD226	CD226	ortholog_one2one	-1.3448312263696984	2.285606042013284e-9	FALSE	nonsig	TRUE	down	-2.6409484782608694	7.05300196122294e-12	TRUE	down	TRUE	down
MAL2	MAL2	ortholog_one2one	1.464328785569699	3.189743270322704e-6	FALSE	nonsig	TRUE	up	0.6226465217391307	0.04327005101463968	FALSE	nonsig	TRUE	up
TNFSF8	TNFSF8	ortholog_one2one	-1.1550998374787886	3.435626652772807e-5	FALSE	nonsig	TRUE	down	-1.1534646956521737	0.00214090327317554	TRUE	down	TRUE	down
SMPX	SMPX	ortholog_one2one	1.1860551435272737	2.704512265677438e-7	FALSE	nonsig	TRUE	up	2.683541304347826	0.00181846913600401	TRUE	up	TRUE	up
OIP5	OIP5	ortholog_one2one	1.144742005442425	4.290967332932754e-7	FALSE	nonsig	TRUE	up	0.8392443478260873	3.6056714293156554e-6	FALSE	nonsig	TRUE	up
BUB1B	BUB1B	ortholog_one2one	1.8119030806121224	3.028219823490626e-7	TRUE	up	TRUE	up	2.5559249130434796	3.0932579581229255e-8	TRUE	up	TRUE	up
DLGAP5	DLGAP5	ortholog_one2one	2.2966930911515164	1.1552822062687518e-8	TRUE	up	TRUE	up	1.4142406086956525	1.4486245032254196e-5	TRUE	up	TRUE	up
HMMR	HMMR	ortholog_one2one	2.255051519433335	9.310993527790193e-9	TRUE	up	TRUE	up	0.6519357608695665	5.422322670114744e-4	FALSE	nonsig	TRUE	up
MCM2	MCM2	ortholog_one2one	1.371759070339394	5.0877819881276384e-8	FALSE	nonsig	TRUE	up	0.5546276739130436	4.437967625887691e-5	FALSE	nonsig	TRUE	up
PITPNC1	PITPNC1	ortholog_one2one	-1.005370857272728	1.6978423658092933e-7	FALSE	nonsig	TRUE	down	-1.0594743623188403	0.00479478028573892	TRUE	down	TRUE	down
STRADB	STRADB	ortholog_one2one	1.0872209119575766	3.1341681787978126e-8	FALSE	nonsig	TRUE	up	0.7665514891304358	2.706681415413053e-9	FALSE	nonsig	TRUE	up
AURKA	AURKA	ortholog_one2many	1.0748906973696977	4.7031981944744335e-4	FALSE	nonsig	TRUE	up	1.348184152173913	1.8570085664441349e-6	TRUE	up	TRUE	up
TFPI2	TFPI2	ortholog_one2one	1.0704550092272738	2.5445304340252018e-8	FALSE	nonsig	TRUE	up	1.7426991304347828	0.00151769649761372	TRUE	up	TRUE	up
TSPAN13	TSPAN13	ortholog_one2one	-1.0806002433212143	4.113910510491954e-9	FALSE	nonsig	TRUE	down	-0.8416682826086952	0.00110606878828611	FALSE	nonsig	TRUE	down
RIMKLB	RIMKLB	ortholog_one2one	-1.5505465801636389	3.775572537726225e-9	TRUE	down	TRUE	down	-0.6241007391304344	1.0598036862029706e-5	FALSE	nonsig	TRUE	down
CDCA7	CDCA7	ortholog_one2many	2.0561217541363663	4.0105077609715745e-8	TRUE	up	TRUE	up	2.1032431304347834	2.993382358718895e-8	TRUE	up	TRUE	up
ANLN	ANLN	ortholog_one2one	1.3498308522121223	1.4703797717220785e-4	FALSE	nonsig	TRUE	up	0.9892309565217398	3.2012839483953135e-5	FALSE	nonsig	TRUE	up
CCR1	CCR1	ortholog_one2one	2.1401528786181836	1.0864655358736832e-8	TRUE	up	TRUE	up	0.749703217391305	0.00627201479814353	FALSE	nonsig	TRUE	up
MME	MME	ortholog_one2one	-1.659068855981821	2.514969752533976e-4	TRUE	down	TRUE	down	-1.5643899999999993	2.0748435426057004e-4	TRUE	down	TRUE	down
SHCBP1	SHCBP1	ortholog_one2one	1.643526330345456	7.132949826005364e-5	TRUE	up	TRUE	up	2.0127292826086967	2.549522767605924e-7	TRUE	up	TRUE	up
NCAPH	NCAPH	ortholog_one2one	1.4460257417818194	3.095519707439848e-5	FALSE	nonsig	TRUE	up	1.786063391304348	1.1932395560920867e-9	TRUE	up	TRUE	up
GMDS	GMDS	ortholog_one2one	1.119184060909091	2.2436606210116092e-4	FALSE	nonsig	TRUE	up	0.7697834130434791	3.117695467321564e-7	FALSE	nonsig	TRUE	up
IL21R	IL21R	ortholog_one2one	-1.1934472750181826	1.155528439425992e-7	FALSE	nonsig	TRUE	down	-0.9970308260869564	1.4400290135805534e-7	FALSE	nonsig	TRUE	down
NUF2	NUF2	ortholog_one2one	1.3866749290000009	2.1315771656858337e-4	FALSE	nonsig	TRUE	up	1.9650798695652183	3.12757251504382e-7	TRUE	up	TRUE	up
FAR2	FAR2	ortholog_one2one	-1.171143733563638	1.832778560914491e-7	FALSE	nonsig	TRUE	down	-1.0910498260869566	1.892751280566092e-7	TRUE	down	TRUE	down
CTSO	CTSO	ortholog_one2one	1.106841160539395	5.480745229579883e-6	FALSE	nonsig	TRUE	up	1.2935202826086956	3.258930837232888e-5	TRUE	up	TRUE	up
ZWINT	ZWINT	ortholog_one2one	1.0584478963818185	8.510859824001499e-4	FALSE	nonsig	TRUE	up	0.9444672826086958	1.0064397362316834e-5	FALSE	nonsig	TRUE	up
LRRC4	LRRC4	ortholog_one2one	-1.2023978099818198	4.126149587710782e-9	FALSE	nonsig	TRUE	down	-0.8343316956521736	1.8399885501935823e-6	FALSE	nonsig	TRUE	down
CDC20	CDC20	ortholog_one2one	1.1748772536181809	9.17674348857916e-5	FALSE	nonsig	TRUE	up	1.413764652173913	4.105675884971283e-6	TRUE	up	TRUE	up
PAG1	PAG1	ortholog_one2one	-1.1202135220181837	3.050012754277631e-6	FALSE	nonsig	TRUE	down	-1.176861934782608	2.4966114924481435e-4	TRUE	down	TRUE	down
GMNN	GMNN	ortholog_one2one	1.0024814413696972	2.3930240170672492e-4	FALSE	nonsig	TRUE	up	1.168368543478261	1.5026036817436891e-6	TRUE	up	TRUE	up
TK1	TK1	ortholog_one2one	1.036259860863636	4.477148445089208e-6	FALSE	nonsig	TRUE	up	0.7419606956521744	1.538696170720156e-6	FALSE	nonsig	TRUE	up
UCHL1	UCHL1	ortholog_one2one	-1.7493891265242445	9.568171088469572e-7	TRUE	down	TRUE	down	-1.37870804347826	6.103258979960589e-5	TRUE	down	TRUE	down
DEPDC1	DEPDC1	ortholog_one2one	1.445839890687879	9.073938608383918e-6	FALSE	nonsig	TRUE	up	1.171985826086957	6.350564204892853e-7	TRUE	up	TRUE	up
HERC5	HERC5	ortholog_one2one	1.4893176215393964	1.7751857597603181e-07	FALSE	nonsig	TRUE	up	1.444701043478261	0.0046561365030849	TRUE	up	TRUE	up
SSBP2	SSBP2	ortholog_one2one	-1.088583962757577	1.1832267827154671e-8	FALSE	nonsig	TRUE	down	-1.4258654202898542	2.161426344128844e-6	TRUE	down	TRUE	down
SAE1	SAE1	ortholog_one2one	1.1986645462666672	1.5736348975404448e-7	FALSE	nonsig	TRUE	up	0.8770272898550736	2.8180209216152034e-8	FALSE	nonsig	TRUE	up
NETO2	NETO2	ortholog_one2one	1.1702382422666666	2.349033796764159e-6	FALSE	nonsig	TRUE	up	0.7944312173913043	0.00464288446445737	FALSE	nonsig	TRUE	up
P2RY12	P2RY12	ortholog_one2one	-1.2901598419606084	8.057893669771206e-4	FALSE	nonsig	TRUE	down	-0.6414921304347821	0.01963327079631695	FALSE	nonsig	TRUE	down
THBS2	THBS2	ortholog_one2one	1.6849949102848496	1.5027699825296488e-8	TRUE	up	TRUE	up	0.8013960434782617	0.02464700309106238	FALSE	nonsig	TRUE	up
NCF2	NCF2	ortholog_one2one	1.4777103261212128	2.809796125019189e-7	FALSE	nonsig	TRUE	up	0.9470567971014504	6.948269211033818e-5	FALSE	nonsig	TRUE	up
DNER	DNER	ortholog_one2one	-2.062266747987881	1.9905070129006613e-5	TRUE	down	TRUE	down	-0.985802	0.00146046763103417	FALSE	nonsig	TRUE	down
RRM2	RRM2	ortholog_one2one	1.0147875111727274	0.00338911532919257	FALSE	nonsig	TRUE	up	1.4212993913043472	5.683719129726191e-5	TRUE	up	TRUE	up
